timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6 position7 velocity7 radius7 position8 velocity8 radius8 position9 velocity9 radius9 position10 velocity10 radius10 
403.61541748046875 (-0.6286677122116089,1.2441697120666504) (2.98647554169279e-13,-2.98647554169279e-13) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 -0.7853981633974483 (0.13327455520629883,2.075766086578369) (0.0015907412162050605,-0.0001349922240478918) 0.2199999988079071 (2.559595823287964,0.6382790803909302) (-7.651198393432423e-05,5.411289748735726e-05) 0.2199999988079071 (0.39345213770866394,0.9812393188476562) (0.00021999244927428663,0.00020417659834492952) 0.2199999988079071 (0.5211262106895447,1.8679895401000977) (0.0013630420435220003,-0.0005609833169728518) 0.2199999988079071 (0.39000359177589417,2.7337591648101807) (0.00036262173671275377,-0.00024796772049739957) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
403.7154235839844 (-0.6286677122116089,1.2441697120666504) (2.98647554169279e-13,-2.98647554169279e-13) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 -0.7853981633974483 (0.13343368470668793,2.0757527351379395) (0.0015912532107904553,-0.00013454149302560836) 0.2199999988079071 (2.5595881938934326,0.6382845044136047) (-7.651418127352372e-05,5.4114454542286694e-05) 0.2199999988079071 (0.39347413182258606,0.9812597632408142) (0.00022001552861183882,0.00020419801876414567) 0.2199999988079071 (0.5212624669075012,1.8679333925247192) (0.0013628255110234022,-0.0005608826759271324) 0.2199999988079071 (0.39003986120224,2.733734369277954) (0.00036267979885451496,-0.00024800741812214255) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
403.8154296875 (-0.6286677122116089,1.2441697120666504) (2.98647554169279e-13,-2.98647554169279e-13) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 -0.7853981633974483 (0.133592888712883,2.0757393836975098) (0.0015919680008664727,-0.0001334363332716748) 0.2199999988079071 (2.5595805644989014,0.6382899284362793) (-7.65163786127232e-05,5.411600795923732e-05) 0.2199999988079071 (0.3934961259365082,0.9812802076339722) (0.000220038607949391,0.00020421943918336183) 0.2199999988079071 (0.5213987231254578,1.8678772449493408) (0.0013626018771901727,-0.0005610721418634057) 0.2199999988079071 (0.3900761306285858,2.7337095737457275) (0.0003627378901001066,-0.000248047144850716) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
403.9154357910156 (-0.6286677122116089,1.2441697120666504) (0.0,0.0) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 0.0 (0.13375212252140045,2.07572603225708) (0.0015922955935820937,-0.00013288251648191363) 0.2199999988079071 (2.55957293510437,0.6382953524589539) (-7.651857595192268e-05,5.411756137618795e-05) 0.2199999988079071 (0.3935181200504303,0.9813006520271301) (0.00022006170183885843,0.00020424085960257798) 0.2199999988079071 (0.5215349793434143,1.8678210973739624) (0.0013625717256218195,-0.0005610716179944575) 0.2199999988079071 (0.39011240005493164,2.733684778213501) (0.00036279598134569824,-0.00024808687157928944) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
404.01544189453125 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.1339113861322403,2.0757126808166504) (0.0015926234191283584,-0.00013232813216745853) 0.2199999988079071 (2.559565305709839,0.6383007764816284) (-7.652078056707978e-05,5.411911479313858e-05) 0.2199999988079071 (0.3935401141643524,0.9813210964202881) (0.00022008479572832584,0.00020426228002179414) 0.2199999988079071 (0.5216712355613708,1.867764949798584) (0.0013625416904687881,-0.0005610710359178483) 0.2199999988079071 (0.39014869928359985,2.7336599826812744) (0.0003628540725912899,-0.0002481265983078629) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
404.1154479980469 (-0.6286677122116089,1.2441697120666504) (2.98647554169279e-13,-2.98647554169279e-13) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 -0.7853981633974483 (0.13407061994075775,2.0756995677948) (0.0015924008330330253,-0.00013223871064838022) 0.2199999988079071 (2.5595576763153076,0.638306200504303) (-7.652297790627927e-05,5.4120671848068014e-05) 0.2199999988079071 (0.3935621380805969,0.981341540813446) (0.00022010788961779326,0.00020428371499292552) 0.2199999988079071 (0.5218075513839722,1.8677088022232056) (0.0013628671877086163,-0.0005609687068499625) 0.2199999988079071 (0.39018499851226807,2.733635187149048) (0.00036291222204454243,-0.0002481663541402668) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
404.2154541015625 (-0.6286677122116089,1.2441697120666504) (2.98647554169279e-13,-2.98647554169279e-13) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 -0.7853981633974483 (0.13422997295856476,2.075686454772949) (0.0015935878036543727,-0.0001307638012804091) 0.2199999988079071 (2.5595500469207764,0.6383116245269775) (-7.652517524547875e-05,5.412222526501864e-05) 0.2199999988079071 (0.39358416199684143,0.981361985206604) (0.0002201309980591759,0.00020430516451597214) 0.2199999988079071 (0.5219438076019287,1.8676526546478271) (0.0013623337727040052,-0.0005612270906567574) 0.2199999988079071 (0.3902212977409363,2.7336103916168213) (0.000362970371497795,-0.00024820613907650113) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
404.3154602050781 (-0.6286677122116089,1.2441697120666504) (-8.649757021750304e-10,0.0) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 3.141592653589793 (0.13438937067985535,2.0756733417510986) (0.0015939980512484908,-0.00013008833047933877) 0.2199999988079071 (2.559542417526245,0.6383170485496521) (-7.652737986063585e-05,5.412377868196927e-05) 0.2199999988079071 (0.39360618591308594,0.981382429599762) (0.00022015410650055856,0.00020432661403901875) 0.2199999988079071 (0.5220800638198853,1.8675965070724487) (0.0013622649712488055,-0.0005612671957351267) 0.2199999988079071 (0.3902575969696045,2.7335855960845947) (0.00036302852095104754,-0.0002482459240127355) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
404.41546630859375 (-0.6286677122116089,1.2441697120666504) (0.0,0.0) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 0.0 (0.13454878330230713,2.075660467147827) (0.0015940612647682428,-0.0001299251598538831) 0.2199999988079071 (2.559534788131714,0.6383224725723267) (-7.652957719983533e-05,5.4125335736898705e-05) 0.2199999988079071 (0.39362820982933044,0.9814028739929199) (0.00022017722949385643,0.00020434806356206536) 0.2199999988079071 (0.5222163200378418,1.8675403594970703) (0.0013623634586110711,-0.0005611294182017446) 0.2199999988079071 (0.3902938961982727,2.733560800552368) (0.00036308669950813055,-0.0002482856798451394) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
404.5154724121094 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.1347082555294037,2.0756475925445557) (0.001594735193066299,-0.00012886070180684328) 0.2199999988079071 (2.5595271587371826,0.6383278965950012) (-7.653177453903481e-05,5.4126889153849334e-05) 0.2199999988079071 (0.39365023374557495,0.9814233183860779) (0.00022020033793523908,0.0002043695276370272) 0.2199999988079071 (0.5223525166511536,1.867484211921692) (0.001362168462947011,-0.0005613032844848931) 0.2199999988079071 (0.3903302252292633,2.7335360050201416) (0.00036314487806521356,-0.0002483254938852042) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
404.615478515625 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.13486774265766144,2.075634717941284) (0.0015949145890772343,-0.00012852602230850607) 0.2199999988079071 (2.5595195293426514,0.6383333206176758) (-7.653397915419191e-05,5.412844620877877e-05) 0.2199999988079071 (0.39367225766181946,0.9814437627792358) (0.00022022346092853695,0.00020439097716007382) 0.2199999988079071 (0.5224887132644653,1.8674280643463135) (0.0013622114202007651,-0.0005612245877273381) 0.2199999988079071 (0.3903665542602539,2.733511209487915) (0.0003632031148299575,-0.000248365307925269) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
404.7154846191406 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.13502724468708038,2.0756218433380127) (0.001595058711245656,-0.00012824349687434733) 0.2199999988079071 (2.55951189994812,0.6383387446403503) (-7.65361764933914e-05,5.41299996257294e-05) 0.2199999988079071 (0.39369428157806396,0.9814642071723938) (0.00022024658392183483,0.00020441244123503566) 0.2199999988079071 (0.5226249694824219,1.867371916770935) (0.0013622712576761842,-0.0005611277301795781) 0.2199999988079071 (0.3904028832912445,2.7334864139556885) (0.0003632613515947014,-0.0002484051510691643) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
404.81549072265625 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.13518677651882172,2.075608968734741) (0.0015952729154378176,-0.0001278574636671692) 0.2199999988079071 (2.559504270553589,0.6383441686630249) (-7.653837383259088e-05,5.4131553042680025e-05) 0.2199999988079071 (0.39371630549430847,0.9814846515655518) (0.0002202697069151327,0.0002044339053099975) 0.2199999988079071 (0.5227612257003784,1.8673157691955566) (0.001362297683954239,-0.0005610663793049753) 0.2199999988079071 (0.3904392123222351,2.733461618423462) (0.00036331958835944533,-0.0002484449651092291) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
404.9154968261719 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.13534627854824066,2.0755960941314697) (0.0015950530068948865,-0.00012776291987393051) 0.2199999988079071 (2.5594966411590576,0.6383495926856995) (-7.654057844774798e-05,5.413311009760946e-05) 0.2199999988079071 (0.393738329410553,0.9815050959587097) (0.0002202928444603458,0.00020445536938495934) 0.2199999988079071 (0.522897481918335,1.8672596216201782) (0.0013626222498714924,-0.0005609660875052214) 0.2199999988079071 (0.3904755413532257,2.7334368228912354) (0.0003633778542280197,-0.00024848480825312436) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
405.0155029296875 (-0.6286677122116089,1.2441697120666504) (1.6162689676219033e-13,-3.90201841107482e-13) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 -1.1780972404751064 (0.13550585508346558,2.0755834579467773) (0.001595785142853856,-0.00012696145859081298) 0.2199999988079071 (2.5594890117645264,0.638355016708374) (-7.654277578694746e-05,5.413466351456009e-05) 0.2199999988079071 (0.3937603533267975,0.9815255403518677) (0.0002203159820055589,0.00020447683345992118) 0.2199999988079071 (0.5230337381362915,1.8672034740447998) (0.0013623108388856053,-0.0005609855870716274) 0.2199999988079071 (0.3905118703842163,2.733412027359009) (0.0003634361200965941,-0.0002485246805008501) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
405.1155090332031 (-0.6286677122116089,1.2441697120666504) (0.0,0.0) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 0.0 (0.13566552102565765,2.075570821762085) (0.0015966672217473388,-0.00012559079914353788) 0.2199999988079071 (2.559481382369995,0.6383604407310486) (-7.654497312614694e-05,5.4136220569489524e-05) 0.2199999988079071 (0.393782377243042,0.9815459847450256) (0.00022033910499885678,0.00020449831208679825) 0.2199999988079071 (0.5231699347496033,1.8671473264694214) (0.0013620189856737852,-0.0005612603854387999) 0.2199999988079071 (0.3905482292175293,2.7333872318267822) (0.0003634943859651685,-0.00024856452364474535) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
405.21551513671875 (-0.6286677122116089,1.2441697120666504) (-8.649757021750304e-10,0.0) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 3.141592653589793 (0.13582517206668854,2.0755581855773926) (0.0015964563935995102,-0.00012583137140609324) 0.2199999988079071 (2.559473752975464,0.6383658647537231) (-7.654717774130404e-05,5.413777398644015e-05) 0.2199999988079071 (0.3938044011592865,0.9815664291381836) (0.00022036224254406989,0.00020451979071367532) 0.2199999988079071 (0.523306131362915,1.867091178894043) (0.0013622490223497152,-0.0005609841900877655) 0.2199999988079071 (0.3905845880508423,2.7333624362945557) (0.00036355271004140377,-0.00024860442499630153) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
405.3155212402344 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.13598480820655823,2.0755455493927) (0.0015963693149387836,-0.00012549020175356418) 0.2199999988079071 (2.5594661235809326,0.6383712887763977) (-7.654937508050352e-05,5.413933104136959e-05) 0.2199999988079071 (0.393826425075531,0.9815868735313416) (0.00022038539464119822,0.00020454125478863716) 0.2199999988079071 (0.5234423875808716,1.8670350313186646) (0.0013625235296785831,-0.0005609770305454731) 0.2199999988079071 (0.3906209468841553,2.733337640762329) (0.00036361103411763906,-0.0002486443263478577) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
405.41552734375 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.1361445188522339,2.075533151626587) (0.0015971295069903135,-0.00012469824287109077) 0.2199999988079071 (2.5594584941864014,0.6383767127990723) (-7.6551572419703e-05,5.4140884458320215e-05) 0.2199999988079071 (0.3938484787940979,0.9816073179244995) (0.00022040853218641132,0.00020456273341551423) 0.2199999988079071 (0.5235785841941833,1.8669788837432861) (0.0013621870893985033,-0.0005609821528196335) 0.2199999988079071 (0.39065730571746826,2.7333128452301025) (0.00036366935819387436,-0.0002486842276994139) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
405.5155334472656 (-0.6286677122116089,1.2441697120666504) (1.6162689676219033e-13,-3.90201841107482e-13) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 -1.1780972404751064 (0.13630427420139313,2.0755207538604736) (0.0015976246213540435,-0.00012389839685056359) 0.2199999988079071 (2.55945086479187,0.6383821368217468) (-7.65537770348601e-05,5.414244151324965e-05) 0.2199999988079071 (0.3938705325126648,0.9816277623176575) (0.00022043168428353965,0.00020458424114622176) 0.2199999988079071 (0.5237147808074951,1.8669227361679077) (0.001362081035040319,-0.0005610599182546139) 0.2199999988079071 (0.39069366455078125,2.733288049697876) (0.0003637277113739401,-0.0002487241290509701) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
405.61553955078125 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.13646408915519714,2.0755083560943604) (0.001598084345459938,-0.0001231510250363499) 0.2199999988079071 (2.559443235397339,0.6383875608444214) (-7.655597437405959e-05,5.414399493020028e-05) 0.2199999988079071 (0.3938925862312317,0.9816482067108154) (0.0002204548509325832,0.00020460573432501405) 0.2199999988079071 (0.5238509774208069,1.8668665885925293) (0.0013619923265650868,-0.0005611191736534238) 0.2199999988079071 (0.3907300531864166,2.7332632541656494) (0.00036378606455400586,-0.0002487640595063567) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
405.7155456542969 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.13662385940551758,2.075495958328247) (0.0015977660659700632,-0.00012323902046773583) 0.2199999988079071 (2.5594356060028076,0.638392984867096) (-7.655817898921669e-05,5.4145551985129714e-05) 0.2199999988079071 (0.3939146399497986,0.9816686511039734) (0.00022047801758162677,0.00020462724205572158) 0.2199999988079071 (0.5239872336387634,1.8668104410171509) (0.0013623540289700031,-0.0005609504296444356) 0.2199999988079071 (0.390766441822052,2.733238458633423) (0.0003638444759417325,-0.0002488040190655738) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
405.8155517578125 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.13678371906280518,2.075483798980713) (0.0015986427897587419,-0.00012218745541758835) 0.2199999988079071 (2.5594279766082764,0.6383984088897705) (-7.656037632841617e-05,5.414710540208034e-05) 0.2199999988079071 (0.3939366936683655,0.9816890954971313) (0.00022050118423067033,0.0002046487497864291) 0.2199999988079071 (0.5241234302520752,1.8667542934417725) (0.0013619870878756046,-0.0005610566586256027) 0.2199999988079071 (0.3908028304576874,2.7332136631011963) (0.0003639028873294592,-0.0002488439786247909) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
405.9155578613281 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.13694363832473755,2.0754716396331787) (0.0015992071712389588,-0.00012128639355069026) 0.2199999988079071 (2.559420347213745,0.6384038329124451) (-7.656258094357327e-05,5.414866245700978e-05) 0.2199999988079071 (0.3939587473869324,0.9817095398902893) (0.00022052436543162912,0.00020467025751713663) 0.2199999988079071 (0.524259626865387,1.866698145866394) (0.0013618497177958488,-0.0005611663800664246) 0.2199999988079071 (0.39083921909332275,2.7331888675689697) (0.00036396129871718585,-0.000248883938184008) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
406.01556396484375 (-0.6286677122116089,1.2441697120666504) (6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 0.7853981633974483 (0.1371035873889923,2.0754594802856445) (0.0015994467539712787,-0.00012086301285307854) 0.2199999988079071 (2.559412717819214,0.6384092569351196) (-7.656477828277275e-05,5.4150215873960406e-05) 0.2199999988079071 (0.39398080110549927,0.9817299842834473) (0.00022054753208067268,0.00020469176524784416) 0.2199999988079071 (0.5243958234786987,1.8666419982910156) (0.001361866481602192,-0.0005611147498711944) 0.2199999988079071 (0.39087560772895813,2.733164072036743) (0.000364019739208743,-0.0002489238977432251) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
406.1155700683594 (-0.6286677122116089,1.2441697120666504) (1.6162689676219033e-13,-3.90201841107482e-13) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 -1.1780972404751064 (0.13726355135440826,2.0754473209381104) (0.0015996677102521062,-0.00012046704796375707) 0.2199999988079071 (2.5594050884246826,0.6384146809577942) (-7.656698289792985e-05,5.415177292888984e-05) 0.2199999988079071 (0.39400285482406616,0.9817504286766052) (0.00022057071328163147,0.00020471328753046691) 0.2199999988079071 (0.5245320200920105,1.8665858507156372) (0.0013618922093883157,-0.0005610535736195743) 0.2199999988079071 (0.3909120261669159,2.7331392765045166) (0.0003640781797003001,-0.00024896388640627265) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
406.215576171875 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.13742351531982422,2.075435161590576) (0.0015996622387319803,-0.00012047708878526464) 0.2199999988079071 (2.5593974590301514,0.6384201049804688) (-7.656918023712933e-05,5.4153329983819276e-05) 0.2199999988079071 (0.39402490854263306,0.9817708730697632) (0.00022059389448259026,0.00020473479526117444) 0.2199999988079071 (0.5246682167053223,1.8665298223495483) (0.001362005714327097,-0.000560843269340694) 0.2199999988079071 (0.39094844460487366,2.73311448097229) (0.00036413667839951813,-0.00024900390417315066) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
406.3155822753906 (-0.6286677122116089,1.2441697120666504) (-6.116301909386834e-10,6.116301909386834e-10) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 2.356194490192345 (0.13758344948291779,2.075423240661621) (0.0015993502456694841,-0.00011954914953093976) 0.2199999988079071 (2.55938982963562,0.6384255290031433) (-7.657138485228643e-05,5.4154883400769904e-05) 0.2199999988079071 (0.39404696226119995,0.9817913770675659) (0.00022061707568354905,0.0002047563175437972) 0.2199999988079071 (0.5248044729232788,1.86647367477417) (0.0013626286527141929,-0.0005611949600279331) 0.2199999988079071 (0.3909848630428314,2.7330896854400635) (0.00036419517709873617,-0.00024904392194002867) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
406.41558837890625 (-0.6286677122116089,1.2441697120666504) (-8.649757021750304e-10,0.0) 0.2199999988079071 (-0.6286677122116089,1.2441697120666504) 1.5 3.141592653589793 (0.13774354755878448,2.075411319732666) (0.0016009222017601132,-0.00011840998195111752) 0.2199999988079071 (2.559382200241089,0.6384309530258179) (-7.657358219148591e-05,5.415644045569934e-05) 0.2199999988079071 (0.39406901597976685,0.9818118810653687) (0.00022064030054025352,0.0002047778689302504) 0.2199999988079071 (0.5249406695365906,1.8664175271987915) (0.0013616913929581642,-0.0005611596279777586) 0.2199999988079071 (0.3910212814807892,2.733064889907837) (0.0003642536757979542,-0.0002490839397069067) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
